Product ID,Section,Specification,Details
16484,Display,Card Slot,microSDXC (uses shared SIM slot)
16484,Display,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16484,Display,Features,"Triple	50 MP, f/1.8, (wide), 1/1.56"", 1.0µm, PDAF, OIS 12 MP, f/2.2, 123˚ (ultrawide), 1/3.06"", 1.12µm 5 MP, f/2.4, (macro)"
16484,Display,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16484,Display,Features,"CAMERA	Single	32 MP, f/2.2, 26mm (wide), 1/2.74"", 0.8µm"
16484,Display,Video,"4K@30fps, 1080p@30/60fps"
16484,Display,Features,
16484,Display,Loudspeaker,"Yes, with stereo speakers"
16484,Display,3.5mm jack,No
16484,Display,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16484,Display,Bluetooth,"5.3, A2DP, LE"
16484,Display,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16484,Display,NFC,Yes (market/region dependent)
16484,Display,Radio,No
16484,Display,USB,"USB Type-C 2.0, OTG"
16484,Display,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16484,Display,Others,
16484,Display,Type,"Li-Ion 5000 mAh, non-removable"
16484,Display,Charging,25W wired
16484,Platform,Technology,GSM / HSPA / LTE / 5G
16484,Platform,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16484,Platform,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16484,Platform,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16484,Platform,Speed,"5G bands	1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 SA/NSA/Sub6 Speed	HSPA, LTE, 5G"
16484,Platform,Dimensions,161.1 x 77.4 x 8.2 mm (6.34 x 3.05 x 0.32 in)
16484,Platform,Weight,2137.51
16484,Platform,Build,"Glass front (Gorilla Glass Victus+), glass back (Gorilla Glass), aluminum frame"
16484,Platform,Sim,"Single SIM (Nano-SIM, eSIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16484,Platform,Type,"Super AMOLED, 120Hz, HDR10+, 1000 nits (HBM)"
16484,Platform,Size,"6.6 inches, 106.9 cm2 (~85.8% screen-to-body ratio)"
16484,Platform,Resolution,
16484,Platform,Protection,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16484,Platform,Os,"Android 14, One UI 6.1"
16484,Platform,Chipset,Exynos 1480 (4 nm)
16484,Platform,CPU,Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16484,Platform,GPU,Xclipse 530
16484,Platform,Card Slot,microSDXC (uses shared SIM slot)
16484,Platform,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16484,Platform,Features,"Triple	50 MP, f/1.8, (wide), 1/1.56"", 1.0µm, PDAF, OIS 12 MP, f/2.2, 123˚ (ultrawide), 1/3.06"", 1.12µm 5 MP, f/2.4, (macro)"
16484,Platform,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16484,Platform,Features,"CAMERA	Single	32 MP, f/2.2, 26mm (wide), 1/2.74"", 0.8µm"
16484,Platform,Video,"4K@30fps, 1080p@30/60fps"
16484,Platform,Features,
16484,Platform,Loudspeaker,"Yes, with stereo speakers"
16484,Platform,3.5mm jack,No
16484,Platform,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16484,Platform,Bluetooth,"5.3, A2DP, LE"
16484,Platform,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16484,Platform,NFC,Yes (market/region dependent)
16484,Platform,Radio,No
16484,Platform,USB,"USB Type-C 2.0, OTG"
16484,Platform,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16484,Platform,Others,
16484,Platform,Type,"Li-Ion 5000 mAh, non-removable"
16484,Platform,Charging,25W wired
16484,Memory,Technology,GSM / HSPA / LTE / 5G
16484,Memory,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16484,Memory,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16484,Memory,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16484,Memory,Speed,"5G bands	1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 SA/NSA/Sub6 Speed	HSPA, LTE, 5G"
16484,Memory,Dimensions,161.1 x 77.4 x 8.2 mm (6.34 x 3.05 x 0.32 in)
16484,Memory,Weight,2137.51
16484,Memory,Build,"Glass front (Gorilla Glass Victus+), glass back (Gorilla Glass), aluminum frame"
16484,Memory,Sim,"Single SIM (Nano-SIM, eSIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16484,Memory,Type,"Super AMOLED, 120Hz, HDR10+, 1000 nits (HBM)"
16484,Memory,Size,"6.6 inches, 106.9 cm2 (~85.8% screen-to-body ratio)"
16484,Memory,Resolution,
16484,Memory,Protection,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16484,Memory,Os,"Android 14, One UI 6.1"
16484,Memory,Chipset,Exynos 1480 (4 nm)
16484,Memory,CPU,Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16484,Memory,GPU,Xclipse 530
16484,Memory,Card Slot,microSDXC (uses shared SIM slot)
16484,Memory,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16484,Memory,Features,"Triple	50 MP, f/1.8, (wide), 1/1.56"", 1.0µm, PDAF, OIS 12 MP, f/2.2, 123˚ (ultrawide), 1/3.06"", 1.12µm 5 MP, f/2.4, (macro)"
16484,Memory,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16484,Memory,Features,"CAMERA	Single	32 MP, f/2.2, 26mm (wide), 1/2.74"", 0.8µm"
16484,Memory,Video,"4K@30fps, 1080p@30/60fps"
16484,Memory,Features,
16484,Memory,Loudspeaker,"Yes, with stereo speakers"
16484,Memory,3.5mm jack,No
16484,Memory,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16484,Memory,Bluetooth,"5.3, A2DP, LE"
16484,Memory,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16484,Memory,NFC,Yes (market/region dependent)
16484,Memory,Radio,No
16484,Memory,USB,"USB Type-C 2.0, OTG"
16484,Memory,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16484,Memory,Others,
16484,Memory,Type,"Li-Ion 5000 mAh, non-removable"
16484,Memory,Charging,25W wired
16484,Main Camera,Technology,GSM / HSPA / LTE / 5G
16484,Main Camera,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16484,Main Camera,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16484,Main Camera,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16484,Main Camera,Speed,"5G bands	1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 SA/NSA/Sub6 Speed	HSPA, LTE, 5G"
16484,Main Camera,Dimensions,161.1 x 77.4 x 8.2 mm (6.34 x 3.05 x 0.32 in)
16484,Main Camera,Weight,2137.51
16484,Main Camera,Build,"Glass front (Gorilla Glass Victus+), glass back (Gorilla Glass), aluminum frame"
16484,Main Camera,Sim,"Single SIM (Nano-SIM, eSIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16484,Main Camera,Type,"Super AMOLED, 120Hz, HDR10+, 1000 nits (HBM)"
16484,Main Camera,Size,"6.6 inches, 106.9 cm2 (~85.8% screen-to-body ratio)"
16484,Main Camera,Resolution,
16484,Main Camera,Protection,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16484,Main Camera,Os,"Android 14, One UI 6.1"
16484,Main Camera,Chipset,Exynos 1480 (4 nm)
16484,Main Camera,CPU,Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16484,Main Camera,GPU,Xclipse 530
16484,Main Camera,Card Slot,microSDXC (uses shared SIM slot)
16484,Main Camera,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16484,Main Camera,Features,"Triple	50 MP, f/1.8, (wide), 1/1.56"", 1.0µm, PDAF, OIS 12 MP, f/2.2, 123˚ (ultrawide), 1/3.06"", 1.12µm 5 MP, f/2.4, (macro)"
16484,Main Camera,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16484,Main Camera,Features,"CAMERA	Single	32 MP, f/2.2, 26mm (wide), 1/2.74"", 0.8µm"
16484,Main Camera,Video,"4K@30fps, 1080p@30/60fps"
16484,Main Camera,Features,
16484,Main Camera,Loudspeaker,"Yes, with stereo speakers"
16484,Main Camera,3.5mm jack,No
16484,Main Camera,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16484,Main Camera,Bluetooth,"5.3, A2DP, LE"
16484,Main Camera,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16484,Main Camera,NFC,Yes (market/region dependent)
16484,Main Camera,Radio,No
16484,Main Camera,USB,"USB Type-C 2.0, OTG"
16484,Main Camera,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16484,Main Camera,Others,
16484,Main Camera,Type,"Li-Ion 5000 mAh, non-removable"
16484,Main Camera,Charging,25W wired
16484,Selfie Camera,Technology,GSM / HSPA / LTE / 5G
16484,Selfie Camera,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16484,Selfie Camera,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16484,Selfie Camera,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16484,Selfie Camera,Speed,"5G bands	1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 SA/NSA/Sub6 Speed	HSPA, LTE, 5G"
16484,Selfie Camera,Dimensions,161.1 x 77.4 x 8.2 mm (6.34 x 3.05 x 0.32 in)
16484,Selfie Camera,Weight,2137.51
16484,Selfie Camera,Build,"Glass front (Gorilla Glass Victus+), glass back (Gorilla Glass), aluminum frame"
16484,Selfie Camera,Sim,"Single SIM (Nano-SIM, eSIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16484,Selfie Camera,Type,"Super AMOLED, 120Hz, HDR10+, 1000 nits (HBM)"
16484,Selfie Camera,Size,"6.6 inches, 106.9 cm2 (~85.8% screen-to-body ratio)"
16484,Selfie Camera,Resolution,
16484,Selfie Camera,Protection,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16484,Selfie Camera,Os,"Android 14, One UI 6.1"
16484,Selfie Camera,Chipset,Exynos 1480 (4 nm)
16484,Selfie Camera,CPU,Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16484,Selfie Camera,GPU,Xclipse 530
16484,Selfie Camera,Card Slot,microSDXC (uses shared SIM slot)
16484,Selfie Camera,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16484,Selfie Camera,Features,"Triple	50 MP, f/1.8, (wide), 1/1.56"", 1.0µm, PDAF, OIS 12 MP, f/2.2, 123˚ (ultrawide), 1/3.06"", 1.12µm 5 MP, f/2.4, (macro)"
16484,Selfie Camera,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16484,Selfie Camera,Features,"CAMERA	Single	32 MP, f/2.2, 26mm (wide), 1/2.74"", 0.8µm"
16484,Selfie Camera,Video,"4K@30fps, 1080p@30/60fps"
16484,Selfie Camera,Features,
16484,Selfie Camera,Loudspeaker,"Yes, with stereo speakers"
16484,Selfie Camera,3.5mm jack,No
16484,Selfie Camera,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16484,Selfie Camera,Bluetooth,"5.3, A2DP, LE"
16484,Selfie Camera,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16484,Selfie Camera,NFC,Yes (market/region dependent)
16484,Selfie Camera,Radio,No
16484,Selfie Camera,USB,"USB Type-C 2.0, OTG"
16484,Selfie Camera,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16484,Selfie Camera,Others,
16484,Selfie Camera,Type,"Li-Ion 5000 mAh, non-removable"
16484,Selfie Camera,Charging,25W wired
16484,Sound,Technology,GSM / HSPA / LTE / 5G
16484,Sound,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16484,Sound,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16484,Sound,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16484,Sound,Speed,"5G bands	1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 SA/NSA/Sub6 Speed	HSPA, LTE, 5G"
16484,Sound,Dimensions,161.1 x 77.4 x 8.2 mm (6.34 x 3.05 x 0.32 in)
16484,Sound,Weight,2137.51
16484,Sound,Build,"Glass front (Gorilla Glass Victus+), glass back (Gorilla Glass), aluminum frame"
16484,Sound,Sim,"Single SIM (Nano-SIM, eSIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16484,Sound,Type,"Super AMOLED, 120Hz, HDR10+, 1000 nits (HBM)"
16484,Sound,Size,"6.6 inches, 106.9 cm2 (~85.8% screen-to-body ratio)"
16484,Sound,Resolution,
16484,Sound,Protection,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16484,Sound,Os,"Android 14, One UI 6.1"
16484,Sound,Chipset,Exynos 1480 (4 nm)
16484,Sound,CPU,Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16484,Sound,GPU,Xclipse 530
16484,Sound,Card Slot,microSDXC (uses shared SIM slot)
16484,Sound,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16484,Sound,Features,"Triple	50 MP, f/1.8, (wide), 1/1.56"", 1.0µm, PDAF, OIS 12 MP, f/2.2, 123˚ (ultrawide), 1/3.06"", 1.12µm 5 MP, f/2.4, (macro)"
16484,Sound,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16484,Sound,Features,"CAMERA	Single	32 MP, f/2.2, 26mm (wide), 1/2.74"", 0.8µm"
16484,Sound,Video,"4K@30fps, 1080p@30/60fps"
16484,Sound,Features,
16484,Sound,Loudspeaker,"Yes, with stereo speakers"
16484,Sound,3.5mm jack,No
16484,Sound,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16484,Sound,Bluetooth,"5.3, A2DP, LE"
16484,Sound,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16484,Sound,NFC,Yes (market/region dependent)
16484,Sound,Radio,No
16484,Sound,USB,"USB Type-C 2.0, OTG"
16484,Sound,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16484,Sound,Others,
16484,Sound,Type,"Li-Ion 5000 mAh, non-removable"
16484,Sound,Charging,25W wired
16484,COMMS,Technology,GSM / HSPA / LTE / 5G
16484,COMMS,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16484,COMMS,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16484,COMMS,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16484,COMMS,Speed,"5G bands	1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 SA/NSA/Sub6 Speed	HSPA, LTE, 5G"
16484,COMMS,Dimensions,161.1 x 77.4 x 8.2 mm (6.34 x 3.05 x 0.32 in)
16484,COMMS,Weight,2137.51
16484,COMMS,Build,"Glass front (Gorilla Glass Victus+), glass back (Gorilla Glass), aluminum frame"
16484,COMMS,Sim,"Single SIM (Nano-SIM, eSIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16484,COMMS,Type,"Super AMOLED, 120Hz, HDR10+, 1000 nits (HBM)"
16484,COMMS,Size,"6.6 inches, 106.9 cm2 (~85.8% screen-to-body ratio)"
16484,COMMS,Resolution,
16484,COMMS,Protection,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16484,COMMS,Os,"Android 14, One UI 6.1"
16484,COMMS,Chipset,Exynos 1480 (4 nm)
16484,COMMS,CPU,Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16484,COMMS,GPU,Xclipse 530
16484,COMMS,Card Slot,microSDXC (uses shared SIM slot)
16484,COMMS,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16484,COMMS,Features,"Triple	50 MP, f/1.8, (wide), 1/1.56"", 1.0µm, PDAF, OIS 12 MP, f/2.2, 123˚ (ultrawide), 1/3.06"", 1.12µm 5 MP, f/2.4, (macro)"
16484,COMMS,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16484,COMMS,Features,"CAMERA	Single	32 MP, f/2.2, 26mm (wide), 1/2.74"", 0.8µm"
16484,COMMS,Video,"4K@30fps, 1080p@30/60fps"
16484,COMMS,Features,
16484,COMMS,Loudspeaker,"Yes, with stereo speakers"
16484,COMMS,3.5mm jack,No
16484,COMMS,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16484,COMMS,Bluetooth,"5.3, A2DP, LE"
16484,COMMS,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16484,COMMS,NFC,Yes (market/region dependent)
16484,COMMS,Radio,No
16484,COMMS,USB,"USB Type-C 2.0, OTG"
16484,COMMS,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16484,COMMS,Others,
16484,COMMS,Type,"Li-Ion 5000 mAh, non-removable"
16484,COMMS,Charging,25W wired
16484,FEATURES,Technology,GSM / HSPA / LTE / 5G
16484,FEATURES,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16484,FEATURES,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16484,FEATURES,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16484,FEATURES,Speed,"5G bands	1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 SA/NSA/Sub6 Speed	HSPA, LTE, 5G"
16484,FEATURES,Dimensions,161.1 x 77.4 x 8.2 mm (6.34 x 3.05 x 0.32 in)
16484,FEATURES,Weight,2137.51
16484,FEATURES,Build,"Glass front (Gorilla Glass Victus+), glass back (Gorilla Glass), aluminum frame"
16484,FEATURES,Sim,"Single SIM (Nano-SIM, eSIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16484,FEATURES,Type,"Super AMOLED, 120Hz, HDR10+, 1000 nits (HBM)"
16484,FEATURES,Size,"6.6 inches, 106.9 cm2 (~85.8% screen-to-body ratio)"
16484,FEATURES,Resolution,
16484,FEATURES,Protection,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16484,FEATURES,Os,"Android 14, One UI 6.1"
16484,FEATURES,Chipset,Exynos 1480 (4 nm)
16484,FEATURES,CPU,Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16484,FEATURES,GPU,Xclipse 530
16484,FEATURES,Card Slot,microSDXC (uses shared SIM slot)
16484,FEATURES,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16484,FEATURES,Features,"Triple	50 MP, f/1.8, (wide), 1/1.56"", 1.0µm, PDAF, OIS 12 MP, f/2.2, 123˚ (ultrawide), 1/3.06"", 1.12µm 5 MP, f/2.4, (macro)"
16484,FEATURES,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16484,FEATURES,Features,"CAMERA	Single	32 MP, f/2.2, 26mm (wide), 1/2.74"", 0.8µm"
16484,FEATURES,Video,"4K@30fps, 1080p@30/60fps"
16484,FEATURES,Features,
16484,FEATURES,Loudspeaker,"Yes, with stereo speakers"
16484,FEATURES,3.5mm jack,No
16484,FEATURES,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16484,FEATURES,Bluetooth,"5.3, A2DP, LE"
16484,FEATURES,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16484,FEATURES,NFC,Yes (market/region dependent)
16484,FEATURES,Radio,No
16484,FEATURES,USB,"USB Type-C 2.0, OTG"
16484,FEATURES,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16484,FEATURES,Others,
16484,FEATURES,Type,"Li-Ion 5000 mAh, non-removable"
16484,FEATURES,Charging,25W wired
16484,BATTERY,Technology,GSM / HSPA / LTE / 5G
16484,BATTERY,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
16484,BATTERY,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
16484,BATTERY,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66"
16484,BATTERY,Speed,"5G bands	1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 SA/NSA/Sub6 Speed	HSPA, LTE, 5G"
16484,BATTERY,Dimensions,161.1 x 77.4 x 8.2 mm (6.34 x 3.05 x 0.32 in)
16484,BATTERY,Weight,2137.51
16484,BATTERY,Build,"Glass front (Gorilla Glass Victus+), glass back (Gorilla Glass), aluminum frame"
16484,BATTERY,Sim,"Single SIM (Nano-SIM, eSIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)  	IP67 dust/water resistant (up to 1m for 30 min)"
16484,BATTERY,Type,"Super AMOLED, 120Hz, HDR10+, 1000 nits (HBM)"
16484,BATTERY,Size,"6.6 inches, 106.9 cm2 (~85.8% screen-to-body ratio)"
16484,BATTERY,Resolution,
16484,BATTERY,Protection,"1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)"
16484,BATTERY,Os,"Android 14, One UI 6.1"
16484,BATTERY,Chipset,Exynos 1480 (4 nm)
16484,BATTERY,CPU,Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
16484,BATTERY,GPU,Xclipse 530
16484,BATTERY,Card Slot,microSDXC (uses shared SIM slot)
16484,BATTERY,Internnal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
16484,BATTERY,Features,"Triple	50 MP, f/1.8, (wide), 1/1.56"", 1.0µm, PDAF, OIS 12 MP, f/2.2, 123˚ (ultrawide), 1/3.06"", 1.12µm 5 MP, f/2.4, (macro)"
16484,BATTERY,Video,"4K@30fps, 1080p@30/60fps, gyro-EIS"
16484,BATTERY,Features,"CAMERA	Single	32 MP, f/2.2, 26mm (wide), 1/2.74"", 0.8µm"
16484,BATTERY,Video,"4K@30fps, 1080p@30/60fps"
16484,BATTERY,Features,
16484,BATTERY,Loudspeaker,"Yes, with stereo speakers"
16484,BATTERY,3.5mm jack,No
16484,BATTERY,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
16484,BATTERY,Bluetooth,"5.3, A2DP, LE"
16484,BATTERY,GPS,"GPS, GALILEO, GLONASS, BDS, QZSS"
16484,BATTERY,NFC,Yes (market/region dependent)
16484,BATTERY,Radio,No
16484,BATTERY,USB,"USB Type-C 2.0, OTG"
16484,BATTERY,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass Virtual proximity sensing"
16484,BATTERY,Others,
16484,BATTERY,Type,"Li-Ion 5000 mAh, non-removable"
16484,BATTERY,Charging,25W wired
14311,Network,Technology,GSM / HSPA / LTE / 5G
14311,Network,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
14311,Network,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
14311,Network,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 26, 28, 32, 38, 40, 41, 66 - International"
14311,Network,Speed,"5G bands	1, 3, 7, 8, 20, 28, 38, 40, 41, 77, 78 SA/NSA/Sub6 - International"
14311,Network,Dimensions,158.2 x 76.7 x 8.2 mm (6.23 x 3.02 x 0.32 in)
14311,Network,Weight,2027.13
14311,Network,Build,"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), plastic frame"
14311,Network,Sim,"Single SIM (Nano-SIM, eSIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by) IP67 dust/water resistant (up to 1m for 30 min)"
14311,Network,Type,"Super AMOLED, 120Hz, HDR10+, 1000 nits (HBM)"
14311,Network,Size,"6.4 inches, 100.5 cm2 (~82.9% screen-to-body ratio)"
14311,Network,Resolution,"1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)"
14311,Network,Protection,Corning Gorilla Glass 5
14311,Network,Os,"Android 13, One UI 5.1"
14311,Network,Chipset,Exynos 1380 (5 nm)
14311,Network,CPU,Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)
14311,Network,GPU,Mali-G68 MP5
14311,Network,Card Slot,microSDXC (uses shared SIM slot)
14311,Network,Internnal,128GB 8GB RAM
14311,Network,Features,"Triple	50 MP, f/1.8, (wide), 1/1.56"", 1.0µm, PDAF, OIS 12 MP, f/2.2, 123˚ (ultrawide), 1.12µm 5 MP, f/2.4, (macro)"
14311,Network,Video,"4K@30fps, 1080p@30/60fps, 720p@480fps"
14311,Network,Features,"32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µm"
14311,Network,Video,"4K@30fps, 1080p@30/60fps"
14311,Network,Features,
14311,Network,Loudspeaker,"Yes, with stereo speakers"
14311,Network,3.5mm jack,No
14311,Network,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
14311,Network,Bluetooth,"5.3, A2DP, LE"
14311,Network,GPS,"GPS, GLONASS, GALILEO, BDS"
14311,Network,NFC,Yes (market/region dependent)
14311,Network,Radio,No
14311,Network,USB,"USB Type-C 2.0, OTG"
14311,Network,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass, barometer (USA only)  	Virtual proximity sensing"
14311,Network,Others,
14311,Network,Type,"Li-Po 5000 mAh, non-removable"
14311,Network,Charging,25W wired
14311,Body,Technology,GSM / HSPA / LTE / 5G
14311,Body,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
14311,Body,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100.
